modality,split,metric,value
protein,284,deff,0.07089869554565528
protein,284,tf_topology,0.18796992481203006
protein,284,source_r2,0.020806872257162753
protein,285,abundance,0.09243212016175628
protein,285,prevalence,0.15155016368187946
protein,285,distance,0.15757575757575756
protein,285,dispersion,0.23558897243107768
protein,285,omega2,0.19176355882320079
protein,285,deff,0.209709856547245
protein,285,tf_topology,0.12531328320802004
protein,285,source_r2,0.01956206861791047
protein,286,abundance,0.11605366198087169
protein,286,prevalence,0.11605366198087164
protein,286,distance,0.807070707070707
protein,286,dispersion,0.16791979949874686
protein,286,omega2,2.663233627670235
protein,286,deff,0.29895510293880534
protein,286,tf_topology,0.7407605631638974
protein,286,source_r2,0.07253385165712739
protein,287,abundance,0.0591822324924578
protein,287,prevalence,0.2326208357404198
protein,287,distance,0.28888888888888886
protein,287,dispersion,0.38847117794486213
protein,287,omega2,1.3156318645390217
protein,287,deff,0.31301329983304593
protein,287,tf_topology,0.3032581453634085
protein,287,source_r2,0.018102594333007416
protein,288,abundance,0.04249309968547399
protein,288,prevalence,0.1683676744335323
protein,288,distance,0.35454545454545455
protein,288,dispersion,0.14536340852130325
protein,288,omega2,0.7001652213320414
protein,288,deff,0.2517109315841623
protein,288,tf_topology,0.18045112781954886
protein,288,source_r2,0.026765638154824953
protein,289,abundance,0.013736440079594292
protein,289,prevalence,0.18948584633160015
protein,289,distance,0.20308641975308642
protein,289,dispersion,0.3659147869674185
protein,289,omega2,0.688459995142642
protein,289,deff,0.3472503345658372
protein,289,tf_topology,0.13032581453634084
protein,289,source_r2,0.02136898103673187
protein,290,abundance,0.031709352333269214
protein,290,prevalence,0.1959047435650556
protein,290,distance,0.20617283950617285
protein,290,dispersion,0.21303258145363407
protein,290,omega2,0.06712341422025378
protein,290,deff,0.061104536778010685
protein,290,tf_topology,0.19799498746867167
protein,290,source_r2,0.017386320090939867
protein,291,abundance,0.03389177739264393
protein,291,prevalence,0.1996277039604596
protein,291,distance,0.18181818181818182
protein,291,dispersion,0.19799498746867167
protein,291,omega2,0.009781401905130162
protein,291,deff,0.13323945549736246
protein,291,tf_topology,0.09774436090225563
protein,291,source_r2,0.014671738232825221
protein,292,abundance,0.10571923743500866
protein,292,prevalence,0.2860902496951024
protein,292,distance,0.22727272727272727
protein,292,dispersion,0.3358395989974937
protein,292,omega2,0.7367739407363023
protein,292,deff,0.34050842129944264
protein,292,tf_topology,0.37343358395989973
protein,292,source_r2,0.018993465142612725
protein,293,abundance,0.10886449707940182
protein,293,prevalence,0.2697220617497913
protein,293,distance,0.23074074074074075
protein,293,dispersion,0.24060150375939848
protein,293,omega2,0.09441837881041922
protein,293,deff,0.5656875258988662
protein,293,tf_topology,0.22556390977443608
protein,293,source_r2,0.01446201941907784
protein,294,abundance,0.034469478143654864
protein,294,prevalence,0.19776622376275754
protein,294,distance,0.4303030303030303
protein,294,dispersion,0.2882205513784461
protein,294,omega2,1.365601295864777
protein,294,deff,0.033970718111005646
protein,294,tf_topology,0.2706766917293233
protein,294,source_r2,0.025471254375377974
protein,295,abundance,0.04865524102959118
protein,295,prevalence,0.2317221901277361
protein,295,distance,0.2636363636363636
protein,295,dispersion,0.23057644110275688
protein,295,omega2,0.4362250528415241
protein,295,deff,0.46843000102013227
protein,295,tf_topology,0.3032581453634085
protein,295,source_r2,0.020400912915779588
protein,296,abundance,0.12818537775210226
protein,296,prevalence,0.14314140830605304
protein,296,distance,0.18484848484848485
protein,296,dispersion,0.2932330827067669
protein,296,omega2,0.24024434122779065
protein,296,deff,0.05269367046551684
protein,296,tf_topology,0.18546365914786966
protein,296,source_r2,0.013187945636011618
protein,297,abundance,0.1374927787406124
protein,297,prevalence,0.29860709930034024
protein,297,distance,0.17209876543209876
protein,297,dispersion,0.2781954887218045
protein,297,omega2,0.659363271888025
protein,297,deff,0.17709235860321673
protein,297,tf_topology,0.3020547276499637
protein,297,source_r2,0.01168053249886971
protein,298,abundance,0.05019577636562045
protein,298,prevalence,0.1762629180306824
protein,298,distance,0.34444444444444444
protein,298,dispersion,0.3458646616541353
protein,298,omega2,1.4986883424921644
protein,298,deff,0.6179478619263643
protein,298,tf_topology,0.24561403508771928
protein,298,source_r2,0.023562953721223096
protein,299,abundance,0.06592207458758581
protein,299,prevalence,0.19025611399961484
protein,299,distance,0.4707070707070707
protein,299,dispersion,0.23558897243107768
protein,299,omega2,1.2225118744557981
protein,299,deff,0.5122071028497143
protein,299,tf_topology,0.22305764411027568
protein,299,source_r2,0.025538358233451918
protein,300,abundance,0.03633095834135691
protein,300,prevalence,0.21105334103601003
protein,300,distance,0.3207407407407407
protein,300,dispersion,0.5137844611528822
protein,300,omega2,1.1271528615074118
protein,300,deff,0.7558217745015857
protein,300,tf_topology,0.15538847117794485
protein,300,source_r2,0.017798576199102006
protein,301,abundance,0.024648565376468312
protein,301,prevalence,0.19815135759676483
protein,301,distance,0.4262626262626263
protein,301,dispersion,0.3458646616541353
protein,301,omega2,0.725419304774418
protein,301,deff,0.4030293334924479
protein,301,tf_topology,0.3082706766917293
protein,301,source_r2,0.02204407316962648
protein,302,abundance,0.14205019577636557
protein,302,prevalence,0.1329995506771936
protein,302,distance,0.22626262626262628
protein,302,dispersion,0.3032581453634085
protein,302,omega2,0.6241606382679608
protein,302,deff,0.3938878306716634
protein,302,tf_topology,0.21094191017328065
protein,302,source_r2,0.02478005296769017
protein,303,abundance,0.12889145644778233
protein,303,prevalence,0.14724950253546443
protein,303,distance,0.298989898989899
protein,303,dispersion,0.22556390977443608
protein,303,omega2,0.36863945818494703
protein,303,deff,0.4230438847057324
protein,303,tf_topology,0.15789473684210525
protein,303,source_r2,0.018242761576245072
protein,304,abundance,0.07715514474613272
protein,304,prevalence,0.1584183837216766
protein,304,distance,0.2313131313131313
protein,304,dispersion,0.18546365914786966
protein,304,omega2,0.35567171882643367
protein,304,deff,0.0548130847204732
protein,304,tf_topology,0.17543859649122806
protein,304,source_r2,0.017417763736408912
protein,305,abundance,0.022787085178766375
protein,305,prevalence,0.22113100969253485
protein,305,distance,0.43737373737373736
protein,305,dispersion,0.40852130325814534
protein,305,omega2,1.6871231338507102
protein,305,deff,0.1489802812802032
protein,305,tf_topology,0.22556390977443608
protein,305,source_r2,0.021827939212424673
protein,306,abundance,0.06502342897490221
protein,306,prevalence,0.18852301174658204
protein,306,distance,0.5212121212121212
protein,306,dispersion,0.44110275689223055
protein,306,omega2,2.2316008288094675
protein,306,deff,0.22478120273805818
protein,306,tf_topology,0.2756892230576441
protein,306,source_r2,0.024063010466231258
protein,307,abundance,0.04801335130624562
protein,307,prevalence,0.2525194171641312
protein,307,distance,0.2595959595959596
protein,307,dispersion,0.43609022556390975
protein,307,omega2,1.3175678930713488
protein,307,deff,0.5239352754352242
protein,307,tf_topology,0.2402567025936814
protein,307,source_r2,0.021814916305347837
protein,308,abundance,0.18133384684511206
protein,308,prevalence,0.18082033506643558
protein,308,distance,0.23535353535353534
protein,308,dispersion,0.38345864661654133
protein,308,omega2,0.973187094129741
protein,308,deff,0.39519124528418603
protein,308,tf_topology,0.4619514774814594
protein,308,source_r2,0.02024622061648282
protein,309,abundance,0.12035432312728678
protein,309,prevalence,0.15829000577700747
protein,309,distance,0.26024691358024693
protein,309,dispersion,0.48370927318295737
protein,309,omega2,1.0675463523594313
protein,309,deff,0.1515532387503791
protein,309,tf_topology,0.13784461152882205
protein,309,source_r2,0.012625151685038817
protein,310,abundance,0.06605045253225506
protein,310,prevalence,0.2510430708004364
protein,310,distance,0.1393939393939394
protein,310,dispersion,0.2556390977443609
protein,310,omega2,0.4651455823067124
protein,310,deff,0.06530472616329118
protein,310,tf_topology,0.16791979949874686
protein,310,source_r2,0.013081209186435959
protein,311,abundance,0.08858078182168305
protein,311,prevalence,0.2924449579562231
protein,311,distance,0.4616161616161616
protein,311,dispersion,0.2832080200501253
protein,311,omega2,1.1556737936394526
protein,311,deff,0.4107653932462845
protein,311,tf_topology,0.45038627958190613
protein,311,source_r2,0.023120337992753325
protein,312,abundance,0.09352333269144364
protein,312,prevalence,0.2725463765325117
protein,312,distance,0.602020202020202
protein,312,dispersion,0.23809523809523808
protein,312,omega2,0.7530617879351584
protein,312,deff,0.269002766208785
protein,312,tf_topology,0.45738183271499205
protein,312,source_r2,0.03123289410079056
protein,313,abundance,0.05109442197830416
protein,313,prevalence,0.25020861416008733
protein,313,distance,0.17272727272727273
protein,313,dispersion,0.18796992481203006
protein,313,omega2,0.3147115652609818
protein,313,deff,0.40264085028610835
protein,313,tf_topology,0.22055137844611528
protein,313,source_r2,0.012831916454614388
protein,314,abundance,0.10398613518197575
protein,314,prevalence,0.27139097503048976
protein,314,distance,0.2191919191919192
protein,314,dispersion,0.22556390977443608
protein,314,omega2,0.49509473032614243
protein,314,deff,0.24754204051558198
protein,314,tf_topology,0.22055137844611528
protein,314,source_r2,0.012509122365288738
protein,315,abundance,0.17619872905834777
protein,315,prevalence,0.1493677386225047
protein,315,distance,0.403030303030303
protein,315,dispersion,0.5363408521303258
protein,315,omega2,2.059062098211228
protein,315,deff,0.18541477580578883
protein,315,tf_topology,0.4660816147459638
protein,315,source_r2,0.02372259575345182
protein,316,abundance,0.07246934976571029
protein,316,prevalence,0.28615443866743695
protein,316,distance,0.4626262626262626
protein,316,dispersion,0.14285714285714285
protein,316,omega2,1.2665289131991866
protein,316,deff,0.013763747402631948
protein,316,tf_topology,0.5278405097214883
protein,316,source_r2,0.03854340087896749
protein,317,abundance,0.1563001476346364
protein,317,prevalence,0.15264137621156687
protein,317,distance,0.29432098765432096
protein,317,dispersion,0.24060150375939848
protein,317,omega2,0.21043707355639324
protein,317,deff,0.7136878732992036
protein,317,tf_topology,0.3283208020050125
protein,317,source_r2,0.011122596907677359
protein,318,abundance,0.17202644585660187
protein,318,prevalence,0.1649014699274664
protein,318,distance,0.27474747474747474
protein,318,dispersion,0.21052631578947367
protein,318,omega2,0.06634630373730684
protein,318,deff,0.5333227145057782
protein,318,tf_topology,0.3837765019533407
protein,318,source_r2,0.01221959832472255
protein,319,abundance,0.13222928300917902
protein,319,prevalence,0.12163810257397784
protein,319,distance,0.397979797979798
protein,319,dispersion,0.22055137844611528
protein,319,omega2,0.823109070500157
protein,319,deff,0.10268975620921575
protein,319,tf_topology,0.7069671598149393
protein,319,source_r2,0.041650127651853025
protein,320,abundance,0.10623274921368508
protein,320,prevalence,0.2866679504461133
protein,320,distance,0.30606060606060603
protein,320,dispersion,0.2656641604010025
protein,320,omega2,0.7413577898427329
protein,320,deff,0.04247383512440166
protein,320,tf_topology,0.4366910112163349
protein,320,source_r2,0.029045224997796854
protein,321,abundance,0.0750369086590924
protein,321,prevalence,0.2554079209191862
protein,321,distance,0.2767676767676768
protein,321,dispersion,0.2656641604010025
protein,321,omega2,0.7535358808657071
protein,321,deff,0.2475622605003736
protein,321,tf_topology,0.18045112781954886
protein,321,source_r2,0.01515279253295776
protein,322,abundance,0.0658578856152513
protein,322,prevalence,0.24443160664997754
protein,322,distance,0.3383838383838384
protein,322,dispersion,0.23809523809523808
protein,322,omega2,1.3606334369289672
protein,322,deff,0.399452380804843
protein,322,tf_topology,0.3698186877445996
protein,322,source_r2,0.0222827133339965
protein,323,abundance,0.1701007766865653
protein,323,prevalence,0.16997239874189612
protein,323,distance,0.2837037037037037
protein,323,dispersion,0.47117794486215536
protein,323,omega2,0.7937645587828509
protein,323,deff,0.15384981275265777
protein,323,tf_topology,0.46991895022215113
protein,323,source_r2,0.020989720532018547
protein,324,abundance,0.057898453045766796
protein,324,prevalence,0.1634893125361062
protein,324,distance,0.2818181818181818
protein,324,dispersion,0.3408521303258145
protein,324,omega2,1.5046799269787208
protein,324,deff,0.42946385570547213
protein,324,tf_topology,0.17042606516290726
protein,324,source_r2,0.021232216192017355
protein,325,abundance,0.029526927273894388
protein,325,prevalence,0.2121445535656975
protein,325,distance,0.20202020202020202
protein,325,dispersion,0.3132832080200501
protein,325,omega2,0.8441068460172992
protein,325,deff,0.3018103547869423
protein,325,tf_topology,0.17794486215538846
protein,325,source_r2,0.01990934739334526
protein,326,abundance,0.017331022530329254
protein,326,prevalence,0.2342897490211181
