modality,split,metric,value
protein,95,deff,0.006496411934512092
protein,95,tf_topology,0.21052631578947367
protein,95,source_r2,0.017072965401707947
protein,96,abundance,0.028233615329731933
protein,96,prevalence,0.335745591682805
protein,96,distance,0.24054783950617284
protein,96,dispersion,0.4148606811145511
protein,96,omega2,2.885710065451882
protein,96,deff,0.11959000056785545
protein,96,tf_topology,0.2544130690387164
protein,96,source_r2,0.01693477384477739
protein,97,abundance,0.0715523392110896
protein,97,prevalence,0.2749974518397717
protein,97,distance,0.15856481481481483
protein,97,dispersion,0.25077399380804954
protein,97,omega2,1.8556275357656273
protein,97,deff,0.35911486256937303
protein,97,tf_topology,0.230955568558352
protein,97,source_r2,0.016145772540134867
protein,98,abundance,0.12791764346142084
protein,98,prevalence,0.2688818672918153
protein,98,distance,0.49166666666666664
protein,98,dispersion,0.7058823529411765
protein,98,omega2,39.86313713864835
protein,98,deff,0.003875881464118635
protein,98,tf_topology,0.23529411764705882
protein,98,source_r2,0.02475885761575581
protein,99,abundance,0.15421465701763326
protein,99,prevalence,0.38324329833859955
protein,99,distance,0.11882716049382716
protein,99,dispersion,0.25696594427244585
protein,99,omega2,0.5749042315773691
protein,99,deff,0.07468765752283171
protein,99,tf_topology,0.17647058823529413
protein,99,source_r2,0.014397313346736506
protein,100,abundance,0.1888696361227194
protein,100,prevalence,0.2003873203547039
protein,100,distance,0.3138888888888889
protein,100,dispersion,0.4179566563467492
protein,100,omega2,39.86313713864835
protein,100,deff,0.22869483717499786
protein,100,tf_topology,0.30340557275541796
protein,100,source_r2,0.02128033648515515
protein,101,abundance,0.04433798797268372
protein,101,prevalence,0.30007134848639283
protein,101,distance,0.2611111111111111
protein,101,dispersion,0.29411764705882354
protein,101,omega2,6.77059155177056
protein,101,deff,0.6773237758846182
protein,101,tf_topology,0.30030959752321984
protein,101,source_r2,0.02865447823331279
protein,102,abundance,0.11303638772806034
protein,102,prevalence,0.22403424727346855
protein,102,distance,0.19868827160493827
protein,102,dispersion,0.24148606811145512
protein,102,omega2,3.0143196286131793
protein,102,deff,0.32476352760126925
protein,102,tf_topology,0.5501590783972887
protein,102,source_r2,0.04000482686819594
protein,103,abundance,0.19936805626337784
protein,103,prevalence,0.19926612985424524
protein,103,distance,0.23055555555555557
protein,103,dispersion,0.3188854489164087
protein,103,omega2,39.86313713864835
protein,103,deff,0.30570372143154545
protein,103,tf_topology,0.5230279965978485
protein,103,source_r2,0.05411348409828693
protein,104,abundance,0.14402201610437265
protein,104,prevalence,0.27081846906533485
protein,104,distance,0.2111111111111111
protein,104,dispersion,0.47678018575851394
protein,104,omega2,6.787444045622466
protein,104,deff,0.3871823962470184
protein,104,tf_topology,0.29559705996847846
protein,104,source_r2,0.023227170029558205
protein,105,abundance,0.09744164713077158
protein,105,prevalence,0.28885944348180614
protein,105,distance,0.29552469135802467
protein,105,dispersion,0.4953560371517028
protein,105,omega2,39.86313713864835
protein,105,deff,0.8584498013000358
protein,105,tf_topology,0.2043343653250774
protein,105,source_r2,0.016061640424877843
protein,106,abundance,0.0864335949444501
protein,106,prevalence,0.3239221282234227
protein,106,distance,0.225
protein,106,dispersion,0.19814241486068113
protein,106,omega2,36.08829098385828
protein,106,deff,0.09628466054700882
protein,106,tf_topology,0.2940732215067148
protein,106,source_r2,0.02999479206762507
protein,107,abundance,0.07348894098460912
protein,107,prevalence,0.3146468249923555
protein,107,distance,0.2486496913580247
protein,107,dispersion,0.44272445820433437
protein,107,omega2,5.6725354136688075
protein,107,deff,0.35525161192914756
protein,107,tf_topology,0.1826625386996904
protein,107,source_r2,0.016469814609370845
protein,108,abundance,0.24166751605340944
protein,108,prevalence,0.24156558964427682
protein,108,distance,0.2027391975308642
protein,108,dispersion,0.42105263157894735
protein,108,omega2,2.698378177144493
protein,108,deff,0.2757212173157521
protein,108,tf_topology,0.49270049450371184
protein,108,source_r2,0.01966666148793573
protein,109,abundance,0.21883600040770565
protein,109,prevalence,0.46019773723371726
protein,109,distance,0.17222222222222222
protein,109,dispersion,0.29102167182662536
protein,109,omega2,3.0677007870678725
protein,109,deff,0.10288944398606657
protein,109,tf_topology,0.520965673255184
protein,109,source_r2,0.029026213082606646
protein,110,abundance,0.02425848537356029
protein,110,prevalence,0.3289165222709204
protein,110,distance,0.14911265432098766
protein,110,dispersion,0.10835913312693499
protein,110,omega2,1.2200899086140773
protein,110,deff,0.09828645311752054
protein,110,tf_topology,0.13312693498452013
protein,110,source_r2,0.013652290154611663
protein,111,abundance,0.31658342676587503
protein,111,prevalence,0.30435225766996227
protein,111,distance,0.2111111111111111
protein,111,dispersion,0.3126934984520124
protein,111,omega2,39.86313713864835
protein,111,deff,0.27276198061176593
protein,111,tf_topology,0.5986361561629442
protein,111,source_r2,0.025699494263272983
protein,112,abundance,0.09703394149424116
protein,112,prevalence,0.3945571297523188
protein,112,distance,0.2017746913580247
protein,112,dispersion,0.25696594427244585
protein,112,omega2,0.8927002385263563
protein,112,deff,0.45588368717554684
protein,112,tf_topology,0.21052631578947367
protein,112,source_r2,0.013898146332609527
protein,113,abundance,0.2346345938232596
protein,113,prevalence,0.23035368463969014
protein,113,distance,0.325
protein,113,dispersion,0.44891640866873067
protein,113,omega2,36.36535811227647
protein,113,deff,0.3712724426139937
protein,113,tf_topology,0.37584563756807865
protein,113,source_r2,0.02375339686911764
protein,114,abundance,0.044439914381816326
protein,114,prevalence,0.31882580776679237
protein,114,distance,0.24444444444444444
protein,114,dispersion,0.43653250773993807
protein,114,omega2,1.050543612649515
protein,114,deff,0.2958720154716968
protein,114,tf_topology,0.24458204334365324
protein,114,source_r2,0.014434720642035296
protein,115,abundance,0.17235755784323717
protein,115,prevalence,0.21934563245336866
protein,115,distance,0.19270833333333334
protein,115,dispersion,0.4891640866873065
protein,115,omega2,3.07701412324557
protein,115,deff,0.34522539157368887
protein,115,tf_topology,0.3560371517027864
protein,115,source_r2,0.016036061716968343
protein,116,abundance,0.07032922230149832
protein,116,prevalence,0.3518499643257568
protein,116,distance,0.225
protein,116,dispersion,0.14551083591331268
protein,116,omega2,0.008461742673973009
protein,116,deff,0.20536794437504086
protein,116,tf_topology,0.2043343653250774
protein,116,source_r2,0.014911383831172822
protein,117,abundance,0.17184792579757416
protein,117,prevalence,0.22719396595657934
protein,117,distance,0.35833333333333334
protein,117,dispersion,0.4117647058823529
protein,117,omega2,39.86313713864835
protein,117,deff,0.02323838491205741
protein,117,tf_topology,0.3393643209627335
protein,117,source_r2,0.024939581650024887
protein,118,abundance,0.2186321475894404
protein,118,prevalence,0.4789521965141168
protein,118,distance,0.2777777777777778
protein,118,dispersion,0.4551083591331269
protein,118,omega2,37.51124853697272
protein,118,deff,0.3006864169399853
protein,118,tf_topology,0.48360984779532923
protein,118,source_r2,0.0329739638059048
protein,119,abundance,0.1025379675874019
protein,119,prevalence,0.2865151360717562
protein,119,distance,0.2916666666666667
protein,119,dispersion,0.5727554179566563
protein,119,omega2,37.59874319159196
protein,119,deff,0.5618186389549266
protein,119,tf_topology,0.24148606811145512
protein,119,source_r2,0.014705011670438717
protein,120,abundance,0.04454184079094894
protein,120,prevalence,0.4083171949852207
protein,120,distance,0.3177083333333333
protein,120,dispersion,0.4024767801857585
protein,120,omega2,5.8439804010335585
protein,120,deff,0.29149909950155534
protein,120,tf_topology,0.6130174174058632
protein,120,source_r2,0.0639937672676494
protein,121,abundance,0.10610539190704311
protein,121,prevalence,0.3980226276628274
protein,121,distance,0.3368055555555556
protein,121,dispersion,0.718266253869969
protein,121,omega2,4.563768017736113
protein,121,deff,0.735112569185004
protein,121,tf_topology,0.2777469079919382
protein,121,source_r2,0.013213947929363591
protein,122,abundance,0.11120171236367343
protein,122,prevalence,0.35103455305269593
protein,122,distance,0.275
protein,122,dispersion,0.4117647058823529
protein,122,omega2,39.86313713864835
protein,122,deff,0.1293921172290787
protein,122,tf_topology,0.35294117647058826
protein,122,source_r2,0.028546614666874404
protein,123,abundance,0.176026908572011
protein,123,prevalence,0.22546121700132504
protein,123,distance,0.20833333333333334
protein,123,dispersion,0.7120743034055728
protein,123,omega2,39.86313713864835
protein,123,deff,0.005702512299631481
protein,123,tf_topology,0.25696594427244585
protein,123,source_r2,0.014940319143132652
protein,124,abundance,0.09020487208235654
protein,124,prevalence,0.303129140760371
protein,124,distance,0.17222222222222222
protein,124,dispersion,0.33126934984520123
protein,124,omega2,1.7814917206144898
protein,124,deff,0.1592136977391016
protein,124,tf_topology,0.1609907120743034
protein,124,source_r2,0.013512846587334992
protein,125,abundance,0.19162164916929977
protein,125,prevalence,0.49719702374885333
protein,125,distance,0.325
protein,125,dispersion,0.25696594427244585
protein,125,omega2,36.48611760482826
protein,125,deff,0.4708730916270785
protein,125,tf_topology,0.8267539650583049
protein,125,source_r2,0.08680693402371494
protein,126,abundance,0.06971766384670268
protein,126,prevalence,0.2643971052899806
protein,126,distance,0.16666666666666666
protein,126,dispersion,0.24148606811145512
protein,126,omega2,0.4942627416661725
protein,126,deff,0.4100371315316867
protein,126,tf_topology,0.50264929079552
protein,126,source_r2,0.03927390411550543
protein,127,abundance,0.12587911527876872
protein,127,prevalence,0.25114667210274183
protein,127,distance,0.17881944444444445
protein,127,dispersion,0.39009287925696595
protein,127,omega2,1.7596560497609361
protein,127,deff,0.14500697837576224
protein,127,tf_topology,0.21362229102167182
protein,127,source_r2,0.017989719776877695
protein,128,abundance,0.04342065029049027
protein,128,prevalence,0.35602894710019367
protein,128,distance,0.1712962962962963
protein,128,dispersion,0.4024767801857585
protein,128,omega2,35.94706158926371
protein,128,deff,0.29937266630628506
protein,128,tf_topology,0.24458204334365324
protein,128,source_r2,0.02889960981610862
protein,129,abundance,0.12475792477831006
protein,129,prevalence,0.25165630414840484
protein,129,distance,0.23977623456790123
protein,129,dispersion,0.6191950464396285
protein,129,omega2,36.75317827268289
protein,129,deff,0.05284124774597614
protein,129,tf_topology,0.17956656346749225
protein,129,source_r2,0.01651605121161911
protein,130,abundance,0.08245846498827847
protein,130,prevalence,0.258077667923759
protein,130,distance,0.23055555555555557
protein,130,dispersion,0.3065015479876161
protein,130,omega2,4.9439290464564705
protein,130,deff,0.25951071044741764
protein,130,tf_topology,0.34712770456039704
protein,130,source_r2,0.015280247293790844
protein,131,abundance,0.1256752624605035
protein,131,prevalence,0.2688818672918153
protein,131,distance,0.2152777777777778
protein,131,dispersion,0.33746130030959753
protein,131,omega2,35.97157025718075
protein,131,deff,0.5001886771029331
protein,131,tf_topology,0.16718266253869968
protein,131,source_r2,0.014976361993688882
protein,132,abundance,0.1056976862705127
protein,132,prevalence,0.35409234532667416
protein,132,distance,0.21450617283950618
protein,132,dispersion,0.2724458204334365
protein,132,omega2,36.159168441938554
protein,132,deff,0.556659694876883
protein,132,tf_topology,0.3126934984520124
protein,132,source_r2,0.01725280933009458
protein,133,abundance,0.1677708694322699
protein,133,prevalence,0.4658036897360106
protein,133,distance,0.24479166666666666
protein,133,dispersion,0.3065015479876161
protein,133,omega2,4.922908092341846
protein,133,deff,0.09388286611584659
protein,133,tf_topology,0.5134574802415064
protein,133,source_r2,0.02738862281633704
protein,134,abundance,0.07511976353073081
protein,134,prevalence,0.35409234532667416
protein,134,distance,0.19116512345679013
protein,134,dispersion,0.4551083591331269
protein,134,omega2,36.79956737413319
protein,134,deff,0.26421150774870844
protein,134,tf_topology,0.14241486068111456
protein,134,source_r2,0.019559479797804095
protein,135,abundance,0.039853225970849046
protein,135,prevalence,0.35378656609927633
protein,135,distance,0.4027777777777778
protein,135,dispersion,0.42105263157894735
protein,135,omega2,37.065834915800814
protein,135,deff,0.6616427672811414
protein,135,tf_topology,0.34132045879042394
protein,135,source_r2,0.046940578061232946
protein,136,abundance,0.201916216491693
protein,136,prevalence,0.20232392212822342
protein,136,distance,0.1527777777777778
protein,136,dispersion,0.18885448916408668
protein,136,omega2,1.0073357613655152
protein,136,deff,0.32076332421564724
protein,136,tf_topology,0.4605066570491703
protein,136,source_r2,0.03358775878795827
protein,137,abundance,0.11456528386504944
protein,137,prevalence,0.3049638161247579
protein,137,distance,0.2957175925925926
protein,137,dispersion,0.7120743034055728
protein,137,omega2,39.86313713864835
protein,137,deff,0.3229923879620412
protein,137,tf_topology,0.21052631578947367
protein,137,source_r2,0.023904734647396796
protein,138,abundance,0.030374069921516665
protein,138,prevalence,0.3339109163184181
protein,138,distance,0.3055555555555556
protein,138,dispersion,0.7058823529411765
protein,138,omega2,39.86313713864835
protein,138,deff,0.40211829189170945
protein,138,tf_topology,0.17956656346749225
protein,138,source_r2,0.020484032588456186
protein,139,abundance,0.14687595556008562
protein,139,prevalence,0.39058199979614716
protein,139,distance,0.19166666666666668
protein,139,dispersion,0.33746130030959753
protein,139,omega2,2.0987007987275623
protein,139,deff,0.17972919741686327
protein,139,tf_topology,0.1609907120743034
protein,139,source_r2,0.018760764665600414
protein,140,abundance,0.16399959229436348
protein,140,prevalence,0.46672102741820404
protein,140,distance,0.125
protein,140,dispersion,0.23839009287925697
protein,140,omega2,2.9242144969825214
