modality,kind,distance
gene,between_syn,2.732585796074589
gene,between_syn,2.768513796312409
gene,between_syn,1.3177903624654368
gene,between_syn,2.838319056492565
gene,between_syn,2.848805834231774
gene,between_syn,2.7085705525124557
gene,between_syn,1.2572473381403761
gene,between_syn,2.855509197766866
gene,between_syn,1.6644412438711154
gene,between_syn,2.709184754273658
gene,between_syn,1.28229344265639
gene,between_syn,2.852263790551543
gene,between_syn,2.812184195265938
gene,between_syn,1.495926921744999
gene,between_syn,2.852263790551543
gene,between_syn,2.7863193763571275
gene,between_syn,2.812853823383151
gene,between_syn,2.855684910716111
gene,between_syn,2.804115502206633
gene,between_syn,1.5169348411883976
gene,between_syn,2.705422900543582
gene,between_syn,2.7580022861228146
gene,between_syn,2.7827855520122684
gene,between_syn,2.7434016025230936
gene,between_syn,1.4920038733127812
gene,between_syn,2.250555004448222
gene,between_syn,2.8166984985975128
gene,between_syn,1.2596401874360919
gene,between_syn,2.7763360032404734
gene,between_syn,2.811328921430999
gene,between_syn,2.769409656319181
gene,between_syn,2.250555004448222
gene,between_syn,2.724500900980674
gene,between_syn,2.8471376204057313
gene,between_syn,2.708527009398763
gene,between_syn,2.30491126720663
gene,between_syn,2.818146253374119
gene,between_syn,1.495926921744999
gene,between_syn,2.7630485450308004
gene,between_syn,2.2954766208387576
gene,between_syn,2.6992843457771185
gene,between_syn,1.550163260054132
gene,between_syn,2.29494875302083
gene,between_syn,1.2484156983058878
gene,between_syn,1.29009429330977
gene,between_syn,2.8121926705030984
gene,between_syn,2.6998558755560986
gene,between_syn,2.2954766208387576
gene,between_syn,2.855684910716111
gene,between_syn,2.30491126720663
gene,between_syn,2.803576786998395
gene,between_syn,2.6812584692735895
gene,between_syn,2.83349407237987
gene,between_syn,2.304235985898704
gene,between_syn,1.23989103706524
gene,between_syn,2.724500900980674
gene,between_syn,2.2891711945023605
gene,between_syn,1.23989103706524
gene,between_syn,2.8121926705030984
gene,between_syn,1.29009429330977
gene,between_syn,2.688099463237903
gene,between_syn,2.724500900980674
gene,between_syn,1.2542443218169106
gene,between_syn,2.7919742362305993
gene,between_syn,2.892587928132892
gene,between_syn,2.7508808919255583
gene,between_syn,1.3135280671186655
gene,between_syn,2.899426243391074
gene,between_syn,1.727257053719793
gene,between_syn,2.751486023027141
gene,between_syn,1.3459164120401927
gene,between_syn,2.8958120743162095
gene,between_syn,2.856298885854245
gene,between_syn,1.5622038333599662
gene,between_syn,2.8958120743162095
gene,between_syn,2.8311481118295068
gene,between_syn,2.8575232593442474
gene,between_syn,2.8993863707955985
gene,between_syn,2.848352663717351
gene,between_syn,1.5808961913254764
gene,between_syn,2.74839528715166
gene,between_syn,2.802318052321869
gene,between_syn,2.828797727227148
gene,between_syn,2.789706397516137
gene,between_syn,1.5584592795922183
gene,between_syn,2.3084452515404346
gene,between_syn,2.8606741798248714
gene,between_syn,1.3163142218457349
gene,between_syn,2.8212580494500723
gene,between_syn,2.8562252543489195
gene,between_syn,2.814994070949535
gene,between_syn,2.3084452515404346
gene,between_syn,2.767113828001294
gene,between_syn,2.891875210530689
gene,between_syn,2.7508374353938647
gene,between_syn,2.363747224367006
gene,between_syn,2.8615647598221248
gene,between_syn,1.5622038333599662
gene,between_syn,2.8098863642397314
gene,between_syn,2.354264061293498
gene,between_syn,2.7417989132148164
gene,between_syn,1.6048160095538309
gene,between_syn,2.3537340797563755
gene,between_syn,1.3038711965681653
gene,between_syn,1.3498466476927342
gene,between_syn,2.8562809017766035
gene,between_syn,2.743043879190714
gene,between_syn,2.354264061293498
gene,between_syn,2.8993863707955985
gene,between_syn,2.363747224367006
gene,between_syn,2.848613468114345
gene,between_syn,2.7235008158586407
gene,between_syn,2.8763594728093156
gene,between_syn,2.362276787883013
gene,between_syn,1.295640366123623
gene,between_syn,2.767113828001294
gene,between_syn,2.3479209905125438
gene,between_syn,1.295640366123623
gene,between_syn,2.8562809017766035
gene,between_syn,1.349846647692734
gene,between_syn,2.7309414438411896
gene,between_syn,2.767113828001294
gene,between_syn,1.3065467244348412
gene,between_syn,2.8356254523566014
gene,between_syn,2.911680009295224
gene,between_syn,2.7686324449506894
gene,between_syn,1.3427962166936724
gene,between_syn,2.9185309602718714
gene,between_syn,1.7572836319472136
gene,between_syn,2.769226187650174
gene,between_syn,1.3791436679152982
gene,between_syn,2.9147606316269603
gene,between_syn,2.8756245122969757
gene,between_syn,1.595973788016987
gene,between_syn,2.914760631626961
gene,between_syn,2.850901215836944
gene,between_syn,2.8771937282239843
gene,between_syn,2.918426106772712
gene,between_syn,2.867689285125068
gene,between_syn,1.61258970363444
gene,between_syn,2.7665080038064267
gene,between_syn,2.8216426862154025
gene,between_syn,2.8484726690413837
gene,between_syn,2.8097781255620826
gene,between_syn,1.5923407025001217
gene,between_syn,2.336619673992722
gene,between_syn,2.8799039538141513
gene,between_syn,1.3458735095425882
gene,between_syn,2.840369629349767
gene,between_syn,2.875950898460046
gene,between_syn,2.8345352873133693
gene,between_syn,2.336619673992722
gene,between_syn,2.785017774343662
gene,between_syn,2.911553319316977
gene,between_syn,2.7685893765109753
gene,between_syn,2.3923439734721783
gene,between_syn,2.880465902714243
gene,between_syn,1.5959737880169873
gene,between_syn,2.830139765048398
gene,between_syn,2.3829171661175743
gene,between_syn,2.7596012982320555
gene,between_syn,1.629476329580201
gene,between_syn,2.382390097604391
gene,between_syn,1.3325689724229026
gene,between_syn,1.3793051979213233
gene,between_syn,2.875589429757399
gene,between_syn,2.7612969128988003
gene,between_syn,2.3829171661175743
gene,between_syn,2.9184261067727126
gene,between_syn,2.3923439734721783
gene,between_syn,2.8685414997405014
gene,between_syn,2.7413458921395097
gene,between_syn,2.894879074452646
gene,between_syn,2.3904909184049568
gene,between_syn,1.3244314339209715
gene,between_syn,2.785017774343662
gene,between_syn,2.3765554706312875
gene,between_syn,1.3244314339209715
gene,between_syn,2.875589429757399
gene,between_syn,1.3793051979213233
gene,between_syn,2.7490594673917212
gene,between_syn,2.785017774343662
gene,between_syn,1.3327758757657637
gene,between_syn,2.854661322549912
gene,between_syn,2.901965712179831
gene,between_syn,2.760486323436262
gene,between_syn,1.324416903595428
gene,between_syn,2.908884971972521
gene,between_syn,1.741370962176413
gene,between_syn,2.761094841652883
gene,between_syn,1.3583456651923724
gene,between_syn,2.905149432669219
gene,between_syn,2.8657251930838386
gene,between_syn,1.5756601958715422
gene,between_syn,2.9051494326692198
gene,between_syn,2.8407160711850015
gene,between_syn,2.8670370888461547
gene,between_syn,2.9087497263887396
gene,between_syn,2.8578603942932195
gene,between_syn,1.594520133407284
gene,between_syn,2.758151241431183
gene,between_syn,2.8119176938929424
gene,between_syn,2.839281768772107
gene,between_syn,2.800065308861651
gene,between_syn,1.5719481510362217
gene,between_syn,2.320178829929823
gene,between_syn,2.8700844055269643
gene,between_syn,1.327215496422472
gene,between_syn,2.8314706384439425
gene,between_syn,2.8658518536065687
gene,between_syn,2.8252988628783986
gene,between_syn,2.320178829929823
gene,between_syn,2.776789085474914
gene,between_syn,2.901412348058147
gene,between_syn,2.7604426059995846
gene,between_syn,2.3757426153013883
gene,between_syn,2.870870457981695
gene,between_syn,1.5756601958715424
gene,between_syn,2.820453209682644
gene,between_syn,2.3661826835514326
gene,between_syn,2.751510284096633
gene,between_syn,1.6181223066965944
gene,between_syn,2.3656490424095917
gene,between_syn,1.3147086904555723
gene,between_syn,1.3628750438049009
gene,between_syn,2.865703592996348
gene,between_syn,2.752831208186269
gene,between_syn,2.3661826835514326
gene,between_syn,2.908749726388739
gene,between_syn,2.3757426153013883
gene,between_syn,2.858164707817418
gene,between_syn,2.732990289503454
gene,between_syn,2.8856030223531
gene,between_syn,2.3740454973206955
gene,between_syn,1.3066147624061755
gene,between_syn,2.776789085474914
gene,between_syn,2.3598334345215752
gene,between_syn,1.3066147624061755
gene,between_syn,2.865703592996348
gene,between_syn,1.3628750438049009
gene,between_syn,2.7406098445200597
gene,between_syn,2.776789085474914
gene,between_syn,1.3173585923865891
gene,between_syn,2.8449910069766733
gene,between_syn,2.7343206796780866
gene,between_syn,2.72925555774349
gene,between_syn,2.1414531948613575
gene,between_syn,2.7369839107157032
gene,between_syn,2.0203673768865187
gene,between_syn,2.730050929271687
gene,between_syn,2.0226605714198485
gene,between_syn,2.742700411638156
gene,between_syn,2.705800469918979
gene,between_syn,1.9272940424436762
gene,between_syn,2.742700411638156
gene,between_syn,2.6737310869720607
gene,between_syn,2.6900503594516953
gene,between_syn,2.740127122862923
gene,between_syn,2.701431496360285
gene,between_syn,1.9910025959639364
gene,between_syn,2.71165467286422
gene,between_syn,2.680435421280041
gene,between_syn,2.67614485324055
gene,between_syn,2.6394512040517775
gene,between_syn,1.924807932925834
gene,between_syn,2.1033581254864333
gene,between_syn,2.712405019450812
gene,between_syn,2.133024565597073
gene,between_syn,2.699065168291817
gene,between_syn,2.6867173609830313
gene,between_syn,2.6759802148606173
gene,between_syn,2.1033581254864333
gene,between_syn,2.7297713705725752
gene,between_syn,2.7060841216614215
gene,between_syn,2.729217998554673
gene,between_syn,2.0931821108475606
gene,between_syn,2.7283472263678283
gene,between_syn,1.9272940424436762
gene,between_syn,2.6400449369489567
gene,between_syn,2.088791492600519
gene,between_syn,2.7227962680027096
gene,between_syn,2.2171726510121994
gene,between_syn,2.0885589748247093
gene,between_syn,2.1591866637335198
gene,between_syn,2.1237550663376155
gene,between_syn,2.70659899307547
gene,between_syn,2.702818691295462
gene,between_syn,2.088791492600519
gene,between_syn,2.740127122862923
gene,between_syn,2.093182110847561
gene,between_syn,2.6736526587755023
gene,between_syn,2.712602623463141
gene,between_syn,2.7534057481641043
gene,between_syn,2.1112515027222316
gene,between_syn,2.159170150772214
gene,between_syn,2.7297713705725752
gene,between_syn,2.0885267106530194
gene,between_syn,2.159170150772214
gene,between_syn,2.70659899307547
gene,between_syn,2.123755066337616
gene,between_syn,2.70352801761445
gene,between_syn,2.7297713705725752
gene,between_syn,2.2212917858509282
gene,between_syn,2.709635691851217
gene,between_syn,2.542527793911079
gene,between_syn,2.5616188191089577
gene,between_syn,2.170557107876511
gene,between_syn,2.5452632051660693
gene,between_syn,2.007178897283426
gene,between_syn,2.562441753911911
gene,between_syn,2.058222114671743
gene,between_syn,2.550921006611867
gene,between_syn,2.5170571951242904
gene,between_syn,1.9358786902629594
gene,between_syn,2.550921006611867
gene,between_syn,2.486904269663321
gene,between_syn,2.5002767360794906
gene,between_syn,2.5477652745064607
gene,between_syn,2.5143114586470863
gene,between_syn,1.99663207213347
gene,between_syn,2.5440593800138465
gene,between_syn,2.499253199021486
gene,between_syn,2.499989712473809
gene,between_syn,2.46400039851717
gene,between_syn,1.9343675595364491
gene,between_syn,1.9726338370971033
gene,between_syn,2.523537595724813
gene,between_syn,2.1619214009389336
gene,between_syn,2.52357803947648
gene,between_syn,2.4979686456793395
gene,between_syn,2.499949043978344
gene,between_syn,1.9726338370971033
gene,between_syn,2.5603705939085764
gene,between_syn,2.512907162363798
gene,between_syn,2.5615812469227253
gene,between_syn,1.9550879301925204
gene,between_syn,2.5400344855856742
gene,between_syn,1.9358786902629592
gene,between_syn,2.4638267348833316
gene,between_syn,1.951156898469441
gene,between_syn,2.5569892104025502
gene,between_syn,2.2190564125406205
gene,between_syn,1.9509586787104203
gene,between_syn,2.1892473002225286
gene,between_syn,2.159643192995363
gene,between_syn,2.5179097877996983
gene,between_syn,2.535431599813918
gene,between_syn,1.951156898469441
gene,between_syn,2.5477652745064607
gene,between_syn,1.9550879301925206
gene,between_syn,2.48386791789659
gene,between_syn,2.5462596931378236
gene,between_syn,2.564926456277708
gene,between_syn,1.9721623312456107
gene,between_syn,2.191221345313505
gene,between_syn,2.5603705939085764
gene,between_syn,1.9519053182760844
gene,between_syn,2.191221345313505
gene,between_syn,2.5179097877996983
gene,between_syn,2.159643192995363
gene,between_syn,2.536876370335231
gene,between_syn,2.5603705939085764
gene,between_syn,2.2501367726877577
gene,between_syn,2.5239617687248055
gene,between_syn,2.8527846090025126
gene,between_syn,2.7124726936982597
gene,between_syn,1.2614275402385322
gene,between_syn,2.8594816304873567
gene,between_syn,1.6683422468897724
gene,between_syn,2.713086103047485
gene,between_syn,1.2864360978778897
gene,between_syn,2.8562403048036016
gene,between_syn,2.816167838058536
gene,between_syn,1.4999834538891494
gene,between_syn,2.856240304803602
gene,between_syn,2.790307551594632
gene,between_syn,2.816843550326834
gene,between_syn,2.8596628769769348
gene,between_syn,2.8080925999135884
gene,between_syn,1.5209328446510493
gene,between_syn,2.709326901492234
gene,between_syn,2.7619706888958455
gene,between_syn,2.786688405277812
gene,between_syn,2.7473320590911214
gene,between_syn,1.4960594259373134
gene,between_syn,2.2546322627739266
gene,between_syn,2.8206797538653317
gene,between_syn,1.2638263497035678
gene,between_syn,2.780240845504501
gene,between_syn,2.815311186324406
gene,between_syn,2.7733237022844954
gene,between_syn,2.2546322627739266
gene,between_syn,2.728403440925245
gene,between_syn,2.8511258869573193
gene,between_syn,2.712429190508429
gene,between_syn,2.30897629178881
gene,between_syn,2.822123306976173
gene,between_syn,1.4999834538891494
gene,between_syn,2.766967097353225
gene,between_syn,2.299549837033876
gene,between_syn,2.7031789766678678
gene,between_syn,1.5539684133436666
gene,between_syn,2.299022363528311
gene,between_syn,1.2525856477260058
gene,between_syn,1.294096393393974
gene,between_syn,2.816175946121827
gene,between_syn,2.7037629694815752
gene,between_syn,2.299549837033876
gene,between_syn,2.8596628769769357
gene,between_syn,2.30897629178881
gene,between_syn,2.807573246482903
gene,between_syn,2.6851747646808075
gene,between_syn,2.8374611480658944
gene,between_syn,2.3083109674208497
gene,between_syn,1.2440531727562698
gene,between_syn,2.728403440925245
gene,between_syn,2.2932445164652804
gene,between_syn,1.2440531727562698
gene,between_syn,2.816175946121827
gene,between_syn,1.294096393393974
gene,between_syn,2.69201145805908
gene,between_syn,2.728403440925245
gene,between_syn,1.2583456115492366
gene,between_syn,2.79595140562197
gene,between_syn,2.889460350882982
