Taxon,Function,HM405CO,HM405TI,HM406CO,HM406TI,HM417CO,HM417TI,HM421CO,HM421TI,HM422CO1,HM422TI1,HM424CO,HM427CO,HM427TI,HM435CO,HM435TI,HM440CO,HM441CO,HM441TI,HM442CO,HM442TI,HM449CO2,HM449TI,HM450DC,HM450TI,HM455DC,HM458DC,HM460DCA,HM464DC,HM464PC,HM465PC,HM465TI,HM466CO,HM466TI,HM467DC,HM467PC,HM467TI,HM472DC,HM482DCA,HM483DCA,HM483PCA,HM483TIA,HM494DC,HM499PC,HM499TIA,HM500CoAC,HM500CoDC,HM502DCN,HM502PCN,HM502TIN,HM504DCN,HM504PCA,HM504TIN,HM505DCA,HM505PCA,HM505TIN,HM513DCN,HM513PCN,HM513TIN,HM514CoN,HM514DCA,HM514TIN,HM518CoN,HM518DCN,HM518TIA,HM520CoN,HM520DCN,HM523CoN,HM523DCN,HM523TIN,HM527CoN,HM527DCN,HM527TIN,HM528CoN,HM528DCN,HM528TIN,HM531CoN,HM531DCN,HM531TIN,HM533CoA,HM533DCA,HM537DCN,HM537PCN,HM537TIN,HM538DCN,HM538PCN,HM539DCA,HM539PCN,HM539TIA,HM540CoN,HM540DCN,HM540TIN,HM543DCA,HM543PCA,HM543TIN1,HM544DCN,HM544PCN,HM544TIN,HM545DCN,HM545TIN,HM550DCA,HM550PCN,HM557DCN,HM557PCN,HM557TIA,HM558DCN,HM558PCN,HM558TIN,HM560DCA,HM560PCA,HM560TIN,HM561DCN,HM561PCN,HM561TIN,HM562DCA,HM562PCN,HM562TIA,HM563DCN,HM563PCN,HM563TIN,HM564DC,HM564PC,HM564TI,HM565DCN,HM565PCN,HM565TIA,HM567DCA,HM567PCA,HM567TIN,HM568DC,HM568PC,HM568TI,HM569DCA,HM569PCA,HM569TIA,HM572DCN,HM572PCN,HM572TIN,HM573DCA,HM573PCA,HM573TIN,HM574DCA,HM574PCN,HM574TIA,HM576DCN,HM576PCN,HM576TI,HM579DCA,HM579PCA,HM579TIA,HM580DC,HM580PC,HM580TI,HM581DCN,HM581PCN,HM581TI,HM582DCA,HM582PCN,HM582TIN,HM588DCN,HM588PCN,HM588TIA,HM590DCN,HM590PCN,HM590TIN,HM594DCN,HM594PCN,HM594TIN,HM599PCN,HM599TIN,HM601DCN,HM601PCA,HM601TIA,HM602DCA,HM602PCA,HM602TIN,HM607DCN,HM607PCN,HM607TIN,HM609DCN,HM609PCN,HM610DCA,HM610PCN,HM610TIN,HM611DCA,HM611PCN,HM611TIN,HM614DCA,HM614PCN,HM614TIA,HM615DCN,HM615PCN,HM615TIA,HM616DCA,HM616PCA,HM617DCA,HM617PCA,HM617TIN,HM620DCA,HM620PCA,HM620TIN,HM621DCA,HM621PCA,HM621TIN
MGYG000003813,COG0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8087400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32857000,0,70876000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000003957,COG0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37534000,47334000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15059000,0,0,0,0,0,0,79458000,114990000,26029000,0,0,0,0,0,0,0,0,0,0,0,8696100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6481700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18042000,0,0,0,0,0,0,0,0,0,0,0,0,0,98443000,0,12497000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000004257,COG0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7593000,0,0,0,0,0,0,0,0,0,9328800,0,0,0,0,0,0,0,0,0,0,0,0,3032300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6799000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5595500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000004390,COG0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391170000,252610000,177270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000004479,COG0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21161000,18463000,19980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000004633,COG0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54380000,34133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000000003,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10917000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156790000,105790000,63940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19059000,11214000,0,0,0,0
MGYG000000144,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9521400,0,0,0,0,19008000,0,45227000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000000196,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,12213000,8101700,32769000,0,0,0,0,0,0,0,0,0,0,0,39414000,0,0,0,0,0,0,0,0,0,0,12644000,0,0,0,53239000,6989400,0,19887000,44030000,175710000,210140000,122030000,34890000,31689000,0,0,0,0,21313000,30991000,14509000,0,0,0,0,0,0,11325000,0,0,0,0,0,0,0,5378200,7448100,33453000,0,18680000,0,5038900,0,13528000,0,14782000,0,0,0,0,0,0,0,0,10884000,0,0,0,0,15584000,0,0,16951000,9821700,6281000,21191000,0,0,0,9301000,26956000,0,0,0,0,0,0,0,0,27386000,15085000,0,0,0,0,82565000,38153000,118800000,0,15276000,0,20498000,0,0,0,0,0,33179000,39019000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36312000,38681000,0,8590200,0,0,0,0,17517000,0,0,0,0,0,14081000,0,0,0,0,0,0,0,0,0,0,0,6273400,59735000,0,0,0,0,0,0,0,0,7923300,0,0,0,0,0,0,0,59787000,0,0,0,0,37907000
MGYG000000221,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24402000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000000243,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12370000,23120000,35561000,17130000,0,0,22276000,0,13756000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39384000,20035000,0,0,0,0,92865000,20626000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8647500,0,12057000,0,0,0,0,0,0,0,0,0,0,0,0,0,39600000,39846000,8939300,28498000,0,0,18923000,16650000,17992000,156770000,0,0,0,0,0,0,42541000,43519000,49992000,68409000,59603000,0,0,0,0,9305000,0,0,0,0,0,0,0,0,78696000,19874000,73452000,0,0,0,20891000,33426000,0,0,0,0,14991000,0,0,0,0,0,0,0,0,0,0,0,150990000,96492000,27971000,90998000,197870000,0,0,55721000,0,0,0,0,0,0,0,0,0,0,0,0,0,12065000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22232000,0,0,0,0,0,0,0,0,0,24853000,0,0,0,0,200070000
MGYG000000262,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916100,0,9095000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000000917,COG0427,0,0,0,0,0,0,87476000,83590000,0,0,0,0,0,0,176470000,0,0,0,0,0,0,0,0,0,0,0,0,8586100,96076000,0,0,62738000,52668000,51771000,22595000,0,0,0,0,0,0,0,0,0,67182000,84985000,0,0,0,1593400000,1011300000,712680000,0,0,0,0,0,0,200680000,84640000,0,0,0,0,0,70409000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98174000,145140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824800000,574350000,813120000,0,0,0,85724000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64822000,81440000,8569200,0,0,0,0,0,0,0,0,0,348370000,76270000,0,0,0,0,0,0,0,0,0,0,0,135550000,142630000,0,0,421300000,205280000,0,0,0,0,0,0,0,0,0,0,0,214520000,15456000,19926000,0,0,0
MGYG000001337,COG0427,0,0,0,0,0,0,0,0,6733900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107490000,88608000,58223000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12375000,46348000,32062000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7652400,19885000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7752800,0,0,0,0,0,0,0,0,0,0,0,8095900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27885000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001345,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10673000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25887000,22503000,0,0,0,0,0,15612000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79678000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23863000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001365,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62352000,48738000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29066000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001878,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,17726000,30577000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002040,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17867000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7823200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002274,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8462600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002300,COG0427,0,0,0,0,0,0,0,0,0,0,0,2842200,2367100,0,0,0,0,0,0,0,9202700,0,0,0,0,0,0,0,0,0,0,0,0,14134000,3858500,0,0,15463000,0,0,0,0,0,4538100,20763000,66112000,57919000,53124000,0,18721000,0,0,0,0,0,40974000,16372000,0,0,6123400,0,11065000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9049100,20517000,28904000,0,0,0,0,0,0,7439700,0,0,0,0,0,0,0,0,0,40820000,31557000,0,0,0,0,0,0,54442000,21616000,0,0,0,0,0,0,0,11437000,16477000,12590000,0,0,0,38653000,55257000,44416000,0,0,0,0,0,0,8655100,0,0,8528400,23110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14282000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107060000,87503000,38353000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43078000,19066000,0,0,0,0
MGYG000002394,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,114390000,95060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002418,COG0427,0,0,0,0,0,0,49680000,38702000,0,0,0,0,0,10358000,20442000,0,27078000,30634000,0,0,0,0,0,41103000,0,0,38861000,0,0,0,0,0,0,0,0,0,0,26156000,0,0,0,0,0,0,21124000,31072000,58628000,65447000,0,125100000,109970000,40790000,0,0,0,45399000,0,0,36084000,0,0,17459000,27436000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7619500,0,0,0,0,0,0,0,0,0,0,17471000,21337000,0,0,0,0,0,0,0,16047000,28101000,33851000,30346000,40293000,0,0,0,0,0,0,0,0,0,0,0,0,0,140570000,54814000,48269000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11110000,0,0,0,0,0,0,0,0,0,0,0,0,0,11424000,12092000,8107900,13095000,0,0,0,0,0,0,0,0,0,0,11762000,10251000,74421000,63762000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002438,COG0427,0,0,0,0,0,0,38332000,23200000,0,0,0,0,0,0,0,0,98819000,36194000,0,0,0,0,0,0,11649000,0,91218000,0,0,0,0,0,0,0,0,0,0,15995000,0,0,0,0,17576000,0,46754000,128940000,74438000,86160000,0,382100000,322880000,21198000,0,0,0,113450000,25082000,0,0,11834000,0,14355000,10749000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32031000,10720000,0,0,0,0,0,0,0,0,0,9583700,0,0,0,0,0,0,0,0,0,0,0,0,0,426050000,30426000,17739000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3755300,4870900,0,0,0,0,0,0,0,0,0,0,0,0,11605000,18597000,0,24936000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5696600,0,0,0,0
MGYG000002454,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85552000,0,0,0,0,0,0,9500900,0,0,0,0,0,28675000,0,0,0,0,0,20385000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14053000,17034000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002478,COG0427,0,0,0,0,42489000,0,0,0,57434000,0,0,14286000,31112000,26449000,37383000,0,0,9249500,0,0,82223000,0,0,92149000,190230000,0,25612000,0,49309000,0,0,8743100,0,25458000,10750000,19257000,0,29885000,0,0,0,4937600,241080000,145880000,32980000,0,324230000,286890000,247760000,381640000,241670000,22288000,0,0,0,653890000,403290000,82614000,98752000,38823000,68919000,67821000,0,0,14285000,0,17462000,21606000,4901900,42979000,0,15577000,88674000,101380000,113600000,0,32359000,0,0,10858000,55708000,17011000,9074300,40227000,51228000,11947000,0,0,65547000,117570000,35639000,25057000,195630000,6813200,15166000,11348000,18689000,1128900000,76523000,124870000,85197000,135560000,463160000,37798000,20800000,119940000,99775000,35588000,67307000,0,0,0,0,9282500,50586000,0,101670000,10277000,54191000,0,0,0,449280000,109560000,383720000,0,15750000,0,29404000,0,0,68431000,0,0,252390000,117500000,9108800,0,0,0,0,66885000,0,14617000,0,0,233660000,290560000,19901000,237160000,314850000,31586000,0,112750000,70644000,16539000,0,0,0,0,0,351400000,156190000,0,0,0,0,82231000,16619000,0,0,0,0,0,0,0,0,0,82098000,139790000,0,103760000,0,0,112120000,61693000,137700000,223700000,0,34498000,0,0,0,0,0,0,0,121830000,91960000,11169000,0,245320000,363190000
MGYG000002528,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45882000,34258000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18534000,13943000,0,0,0,0,0,0,18576000,0,11602000,0,0,0,0,0,0,21457000,0,104210000,0,0,48279000,0,25541000,0,0,0,0,0,0,0,6691200,0,0,0,0,15022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3811700,0,0,22553000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002545,COG0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550900,4057000,0,0,6606900,0,0,22395000,0,0,0,0,4531900,0,0,0,0,0,0,0,0,0,659440000,819790000,198310000,24600000,58170000,85106000,8739800,10442000,0,0,0,42486000,180940000,200080000,0,0,0,22808000,0,0,61062000,34605000,12696000,0,11759000,0,0,0,0,17082000,0,0,0,0,0,0,0,0,0,15211000,0,0,18503000,0,0,16251000,0,0,0,0,0,0,0,13078000,4523300,0,0,0,0,12899000,36748000,27613000,36584000,0,0,0,0,0,0,0,11073000,0,0,0,0,0,0,0,0,0,0,0,0,0,84422000,36185000,5356800,0,0,0,15445000,5123800,0,115240000,5958700,0,5398700,0,0,0,0,0,0,0,0,0,0,0,26463000,18868000,9188700,12228000,19236000,7968700,0,9986300,0,6516300,18022000,0,0,0,0,0,0,0,0,0,9626500,70347000,31510000,0,0,0,0,0,0,0,0,0,20552000,47637000,0,22705000,0,0,17040000,0,8120700,27530000,0,0,0,0,0,0,0,0,0,25173000,21931000,28816000,0,0,0
